Product_ID,Product_Name,Category,Brand,Description,Price_INR,Weight,Flavor,Color,Image_Path,AI_Image_Prompt
1556,Daily Harvest Cheese 200g,Dairy,Daily Harvest,Premium cheese 200g for Indian households.,929,200g,spicy,brown,images/1556.png,"Photorealistic Cheese 200g, fictional brand 'Daily Harvest', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1557,Namma Choice Coffee 200g,Grocery,Namma Choice,Premium coffee 200g for Indian households.,310,1L,herbal,red,images/1557.png,"Photorealistic Coffee 200g, fictional brand 'Namma Choice', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1558,PureHarvest India Popcorn,Snacks,PureHarvest India,Premium popcorn for Indian households.,511,2kg,vanilla,yellow,images/1558.png,"Photorealistic Popcorn, fictional brand 'PureHarvest India', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1559,PureHarvest India Lunch Box,Kitchen,PureHarvest India,Premium lunch box for Indian households.,435,500ml,plain,black,images/1559.png,"Photorealistic Lunch Box, fictional brand 'PureHarvest India', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1560,Arogya Life Sugar 1kg,Grocery,Arogya Life,Premium sugar 1kg for Indian households.,1335,1L,mint,orange,images/1560.png,"Photorealistic Sugar 1kg, fictional brand 'Arogya Life', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1561,Annapurna Foods Jaggery 500g,Grocery,Annapurna Foods,Premium jaggery 500g for Indian households.,687,2kg,mint,orange,images/1561.png,"Photorealistic Jaggery 500g, fictional brand 'Annapurna Foods', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1562,Desi Basket Popcorn,Snacks,Desi Basket,Premium popcorn for Indian households.,32,1L,masala,green,images/1562.png,"Photorealistic Popcorn, fictional brand 'Desi Basket', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1563,Griha Essentials LED Bulb 9W,Electronics,Griha Essentials,Premium led bulb 9w for Indian households.,397,100g,vanilla,black,images/1563.png,"Photorealistic LED Bulb 9W, fictional brand 'Griha Essentials', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1564,Desi Basket USB Cable,Electronics,Desi Basket,Premium usb cable for Indian households.,1252,500ml,mint,black,images/1564.png,"Photorealistic USB Cable, fictional brand 'Desi Basket', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1565,FreshRoots Bhujia,Snacks,FreshRoots,Premium bhujia for Indian households.,252,1kg,herbal,blue,images/1565.png,"Photorealistic Bhujia, fictional brand 'FreshRoots', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1566,PureHarvest India Toothpaste,Personal Care,PureHarvest India,Premium toothpaste for Indian households.,888,500g,herbal,orange,images/1566.png,"Photorealistic Toothpaste, fictional brand 'PureHarvest India', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1567,PureHarvest India Khakhra,Snacks,PureHarvest India,Premium khakhra for Indian households.,1241,500g,plain,black,images/1567.png,"Photorealistic Khakhra, fictional brand 'PureHarvest India', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1568,Bharat Fresh Body Lotion,Personal Care,Bharat Fresh,Premium body lotion for Indian households.,230,1kg,vanilla,brown,images/1568.png,"Photorealistic Body Lotion, fictional brand 'Bharat Fresh', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1569,FreshRoots Sugar 1kg,Grocery,FreshRoots,Premium sugar 1kg for Indian households.,351,250ml,mint,orange,images/1569.png,"Photorealistic Sugar 1kg, fictional brand 'FreshRoots', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1570,Griha Essentials Paneer 200g,Dairy,Griha Essentials,Premium paneer 200g for Indian households.,484,1kg,classic,white,images/1570.png,"Photorealistic Paneer 200g, fictional brand 'Griha Essentials', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1571,Griha Essentials Hair Oil,Personal Care,Griha Essentials,Premium hair oil for Indian households.,864,1kg,spicy,green,images/1571.png,"Photorealistic Hair Oil, fictional brand 'Griha Essentials', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1572,Griha Essentials Hair Oil,Personal Care,Griha Essentials,Premium hair oil for Indian households.,550,500ml,natural,white,images/1572.png,"Photorealistic Hair Oil, fictional brand 'Griha Essentials', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1573,Swaad Plus Lunch Box,Kitchen,Swaad Plus,Premium lunch box for Indian households.,916,1L,plain,blue,images/1573.png,"Photorealistic Lunch Box, fictional brand 'Swaad Plus', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1574,Namma Choice Power Bank,Electronics,Namma Choice,Premium power bank for Indian households.,992,500g,plain,yellow,images/1574.png,"Photorealistic Power Bank, fictional brand 'Namma Choice', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1575,FreshRoots Hair Oil,Personal Care,FreshRoots,Premium hair oil for Indian households.,984,200g,vanilla,orange,images/1575.png,"Photorealistic Hair Oil, fictional brand 'FreshRoots', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1576,Desi Basket Power Bank,Electronics,Desi Basket,Premium power bank for Indian households.,425,500g,masala,blue,images/1576.png,"Photorealistic Power Bank, fictional brand 'Desi Basket', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1577,FreshRoots USB Cable,Electronics,FreshRoots,Premium usb cable for Indian households.,1381,500ml,plain,blue,images/1577.png,"Photorealistic USB Cable, fictional brand 'FreshRoots', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1578,FreshRoots Salt 1kg,Grocery,FreshRoots,Premium salt 1kg for Indian households.,704,250ml,classic,green,images/1578.png,"Photorealistic Salt 1kg, fictional brand 'FreshRoots', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1579,Desi Basket Fry Pan,Kitchen,Desi Basket,Premium fry pan for Indian households.,646,1kg,masala,red,images/1579.png,"Photorealistic Fry Pan, fictional brand 'Desi Basket', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1580,PureHarvest India Khakhra,Snacks,PureHarvest India,Premium khakhra for Indian households.,1045,2kg,mint,red,images/1580.png,"Photorealistic Khakhra, fictional brand 'PureHarvest India', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1581,Swaad Plus Water Bottle,Kitchen,Swaad Plus,Premium water bottle for Indian households.,174,2kg,natural,orange,images/1581.png,"Photorealistic Water Bottle, fictional brand 'Swaad Plus', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1582,Desi Basket Bluetooth Speaker,Electronics,Desi Basket,Premium bluetooth speaker for Indian households.,1336,100g,plain,red,images/1582.png,"Photorealistic Bluetooth Speaker, fictional brand 'Desi Basket', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1583,Daily Harvest USB Cable,Electronics,Daily Harvest,Premium usb cable for Indian households.,804,1kg,classic,orange,images/1583.png,"Photorealistic USB Cable, fictional brand 'Daily Harvest', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1584,PureHarvest India Bhujia,Snacks,PureHarvest India,Premium bhujia for Indian households.,55,250ml,vanilla,orange,images/1584.png,"Photorealistic Bhujia, fictional brand 'PureHarvest India', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1585,Daily Harvest Ghee 1L,Dairy,Daily Harvest,Premium ghee 1l for Indian households.,413,250ml,mint,black,images/1585.png,"Photorealistic Ghee 1L, fictional brand 'Daily Harvest', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1586,Griha Essentials LED Bulb 9W,Electronics,Griha Essentials,Premium led bulb 9w for Indian households.,1457,1L,classic,red,images/1586.png,"Photorealistic LED Bulb 9W, fictional brand 'Griha Essentials', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1587,Annapurna Foods Potato Chips,Snacks,Annapurna Foods,Premium potato chips for Indian households.,1426,1L,natural,blue,images/1587.png,"Photorealistic Potato Chips, fictional brand 'Annapurna Foods', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1588,Arogya Life Tea 500g,Grocery,Arogya Life,Premium tea 500g for Indian households.,1475,100g,mint,red,images/1588.png,"Photorealistic Tea 500g, fictional brand 'Arogya Life', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1589,Desi Basket Tea 500g,Grocery,Desi Basket,Premium tea 500g for Indian households.,892,2kg,mint,red,images/1589.png,"Photorealistic Tea 500g, fictional brand 'Desi Basket', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1590,Annapurna Foods USB Cable,Electronics,Annapurna Foods,Premium usb cable for Indian households.,827,500g,masala,white,images/1590.png,"Photorealistic USB Cable, fictional brand 'Annapurna Foods', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1591,PureHarvest India Keyboard,Electronics,PureHarvest India,Premium keyboard for Indian households.,864,100g,plain,green,images/1591.png,"Photorealistic Keyboard, fictional brand 'PureHarvest India', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1592,Griha Essentials Body Lotion,Personal Care,Griha Essentials,Premium body lotion for Indian households.,403,1kg,plain,black,images/1592.png,"Photorealistic Body Lotion, fictional brand 'Griha Essentials', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1593,Namma Choice Potato Chips,Snacks,Namma Choice,Premium potato chips for Indian households.,655,200g,vanilla,white,images/1593.png,"Photorealistic Potato Chips, fictional brand 'Namma Choice', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1594,Griha Essentials Soap,Personal Care,Griha Essentials,Premium soap for Indian households.,1017,250ml,mint,white,images/1594.png,"Photorealistic Soap, fictional brand 'Griha Essentials', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1595,Bharat Fresh Mixer Grinder,Kitchen,Bharat Fresh,Premium mixer grinder for Indian households.,778,500ml,classic,yellow,images/1595.png,"Photorealistic Mixer Grinder, fictional brand 'Bharat Fresh', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
